Node,Community,Proximity to SOD1,Relative subgraph centrality,Subgraph centrality,Participation coefficient
4932.YML042W,2,2,2.9644389447879682e-05,1.0009502809349597,0.605
4932.YPR030W,15,4,8.190122760217723e-10,1.0001098232478647,0.2777777777777778
4932.YDL073W,15,4,1.9049726263103164e-09,1.000040608975558,0.0
4932.YNL234W,12,4,1.4631051661287853e-10,1.0000371913402681,0.5
4932.YDL222C,7,2,3.086074112898483e-05,1.0005406530641603,0.0
4932.YMR175W,7,3,2.42007743547659e-06,1.0004332142771688,0.0
4932.YKL107W,6,3,1.4536496613923918e-07,1.000087194832156,0.0
4932.YMR107W,7,3,8.447828112815702e-07,1.000320079567622,0.6484375
4932.YAL055W,2,3,1.7218662237746137e-07,1.0003387277771743,0.0
4932.YJL211C,2,4,4.6308507137445e-10,1.0000544793930992,0.0
4932.YNL214W,2,3,3.277701085284868e-07,1.000567072028589,0.0
4932.YHR214C-E,20,5,6.917508016054952e-14,1.0001293757240155,0.0
4932.YDL243C,7,4,1.1680998436224644e-09,1.0001348808534398,0.0
4932.YGR239C,2,3,2.861000106820855e-07,1.000370187748942,0.11072664359861595
4932.YGR077C,2,3,3.277100769233116e-07,1.0005449533995263,0.0
4932.YDL247W,7,4,1.2309400038168234e-09,1.0000390648433708,0.0
4932.YDL245C,7,4,4.552751796979386e-10,1.0000399010321663,0.0
4932.YDR265W,2,3,7.349521727831754e-07,1.0007156788419738,0.13520408163265307
4932.YMR158W-B,2,5,5.596107344879586e-13,1.0000188502156317,0.0
4932.YAL059C-A,16,7,-6.239176926839396e-16,1.000059682915008,0.0
4932.YOR193W,2,3,1.1787368363905216e-07,1.000121492694867,0.0
4932.YAL056W,15,3,1.6073840993584255e-07,1.0001686227049154,0.53125
4932.YLR408C,18,5,6.896024550007152e-13,1.0001408323639664,0.0
4932.YHR214C-D,20,5,6.912471896963757e-14,1.000129375724015,0.0
4932.YOR381W-A,15,4,6.869906060040856e-11,1.0000405694044132,0.0
4932.YDL247W-A,16,7,-1.232060243758215e-16,1.0000606209886487,0.0
4932.YDL246C,7,3,3.080960950082505e-07,1.00019660054931,0.0
4932.YMR320W,15,4,6.64177112017373e-11,1.0000392486046967,0.0
4932.YHR150W,2,4,2.60295042030928e-10,1.0000438955107833,0.0
4932.YAL056C-A,16,7,-1.7962858305832496e-16,1.0000596829150072,0.0
4932.YJL210W,2,3,3.271671506766536e-07,1.0005659558072777,0.08677685950413228
4932.YAR068W,20,5,3.1298820821331827e-12,1.0001016816474608,0.31999999999999995
4932.YCR104W,16,5,9.804448919403796e-13,1.0005633511436114,0.0
4932.YJL216C,12,4,3.777432307786521e-09,1.0001487400114135,0.44897959183673475
4932.YHR213W-B,20,5,6.78333799720987e-14,1.0001246494900478,0.0
4932.YHR214W,20,4,5.795309544753824e-11,1.0001255585821152,0.24489795918367352
4932.YEL075W-A,16,4,4.956130944555083e-10,1.0003627971839375,0.0
4932.YJL221C,12,4,2.5666129941856464e-10,1.00009451655832,0.31999999999999995
4932.YOR385W,15,3,4.340035203316122e-08,1.0001476462816057,0.24489795918367352
4932.YPL277C,20,5,4.509654368684002e-13,1.0001007922785066,0.0
4932.YIL172C,16,4,4.414464892699317e-09,1.0001601805605773,0.6875
4932.YOL166C,16,4,1.5599692316983077e-10,1.0000905669327296,0.0
4932.YAR064W,20,4,3.7145025776272864e-10,1.0000883186736669,0.64
4932.YLR162W,16,4,8.667645702738203e-11,1.0000747696045416,0.0
4932.YLR160C,4,4,3.201433699249242e-09,1.0001254511766329,0.2777777777777778
4932.YHR214W-A,20,5,5.039426992023421e-13,1.0001599292767942,0.0
4932.YCR107W,7,4,9.332085284651653e-10,1.0000390482633255,0.5
4932.YLR158C,4,4,1.5722331794630747e-09,1.0000919115972176,0.0
4932.YJL219W,8,3,1.5829583902574268e-07,1.0002249083621415,0.29166666666666663
4932.YCR097W,15,4,1.0585472691535674e-09,1.0001321918819484,0.2777777777777778
4932.YOL165C,7,4,2.1246446106366196e-10,1.0000644642986838,0.0
4932.YPL278C,20,5,4.926437946820017e-13,1.0001723604483603,0.0
4932.YLR157W-E,16,4,4.946962067959616e-10,1.0000880877417762,0.0
4932.YKL221W,16,6,4.377059695595542e-16,1.0000208482666118,0.0
4932.YBR298C-A,4,3,4.4910883506684915e-08,1.000058901754422,0.4444444444444444
4932.YNL300W,15,5,1.9241292587013348e-13,1.0000565516218378,0.6666666666666667
4932.YLR280C,13,4,1.0688632995050273e-09,1.0000403510320806,0.5
4932.YOR012W,7,3,9.277165280243525e-08,1.0001353055820663,0.0
4932.YGL197W,15,4,1.1253327192214642e-09,1.00007341325373,0.375
4932.YNR067C,15,4,3.189173309117721e-10,1.0001980351405757,0.21875
4932.YOR371C,15,4,1.2308845084461548e-08,1.0001958906879658,0.49382716049382713
4932.YGL121C,7,3,2.8872042046101183e-06,1.0005827106904097,0.2606310013717421
4932.YGR287C,12,4,3.765754921199936e-09,1.0001454139574526,0.44897959183673475
4932.YOR152C,18,4,1.9981378277227763e-09,1.0001226241445926,0.0
4932.YGL156W,7,3,7.7313419480509e-07,1.000443882001299,0.665
4932.YPL187W,15,4,2.591879559718166e-09,1.0003706986332677,0.0
4932.YBL061C,15,3,3.944587421403269e-08,1.0002384935045878,0.0
4932.YOR112W,12,4,2.161652050555133e-09,1.0001631783380809,0.625
4932.YGR266W,18,5,4.000108621074472e-13,1.000022691621516,0.0
4932.YLR162W-A,2,4,1.4903795829846606e-10,1.0000205083368119,0.0
4932.YHR211W,15,4,8.340615736046261e-11,1.0000431484016767,0.0
4932.YBR302C,16,6,9.653736143810931e-16,1.0001479332745933,0.0
4932.YPL192C,12,3,3.855735540179636e-08,1.000045731161236,0.0
4932.YML108W,7,3,5.358013830574285e-08,1.0000374935402918,0.5
4932.YFL055W,2,5,2.135771160621802e-12,1.0000238768298513,0.0
4932.YFL056C,7,3,1.3000797070383645e-07,1.0001124578655272,0.0
4932.YBR293W,20,5,6.660426333723879e-13,1.0001213214666977,0.0
4932.YLR062C,18,4,5.804698406620609e-09,1.0001379125241208,0.2777777777777778
4932.YLR157C,4,4,1.5722328363944023e-09,1.0000919115972176,0.0
4932.YJR062C,8,4,7.109279213501213e-11,1.0000195996496908,0.0
4932.YER067W,7,2,2.3500390240890467e-05,1.0005537190535359,0.07986111111111116
4932.YDR541C,6,5,1.8289403195051457e-12,1.000023825025466,0.0
4932.YFL057C,7,3,1.9178217850368724e-07,1.0001795892664465,0.21875
4932.YOL137W,20,6,-3.1874188618358223e-16,1.0000169531535588,0.0
4932.YLR155C,4,3,9.62743281838715e-07,1.000356362753002,0.3044982698961938
4932.YJR159W,7,3,5.027720237825656e-07,1.0001789480669594,0.0
4932.YIL165C,7,4,4.127184241229081e-09,1.0001169400173713,0.5
4932.YHL021C,7,2,2.5007839935735018e-05,1.0007140394381817,0.173828125
4932.YJL161W,7,2,1.9287294799365468e-05,1.0003666737102475,0.0
4932.YHR138C,7,3,9.74876734242654e-07,1.0002686664885916,0.0
4932.YKL066W,6,6,8.3171012123847e-16,1.0000188502552345,0.0
4932.YBR183W,15,2,2.224817368086645e-05,1.0002571806161125,0.18000000000000005
4932.YDL169C,7,3,3.8708274600614094e-07,1.0000538535896975,0.0
4932.YDL110C,7,3,1.4096437693241577e-06,1.0003003319543988,0.3911111111111111
4932.YLL056C,7,3,2.748132995518144e-07,1.0001487667542994,0.5714285714285714
4932.YLR252W,7,2,4.328288315586914e-05,1.0003014459529795,0.0
4932.YDL238C,4,2,1.9995063173757757e-05,1.000284557264816,0.41666666666666663
4932.YER188W,6,5,8.552719757458707e-13,1.0000671253989166,0.0
4932.YBR116C,7,2,2.857839885117661e-05,1.000387701568713,0.0
4932.YEL070W,7,3,5.65208874551016e-07,1.0003252564817862,0.33777777777777773
4932.YOL083W,18,3,6.087004508975385e-07,1.0002847023128378,0.4591836734693877
4932.YER079W,18,3,1.4811464778871197e-07,1.0001018180650183,0.31999999999999995
4932.YLR251W,7,2,4.8579531466895446e-05,1.0006439074555717,0.45663265306122447
4932.YNL331C,7,4,5.13426109895361e-10,1.0000585880961566,0.0
4932.YJL142C,20,3,1.8599410332503438e-07,1.000143945365022,0.4897959183673469
4932.YJL144W,7,3,6.37737910983376e-07,1.0001940839059316,0.49382716049382713
4932.YGL039W,12,4,7.107169204285252e-11,1.0000600186347621,0.6666666666666667
4932.YJR011C,12,5,1.4821679690871226e-11,1.000034490389523,0.5
4932.YEL062W,15,3,1.0091652612479948e-07,1.0003081541939571,0.1527777777777778
4932.YGR121C,4,3,1.2999189133704875e-07,1.0001891182586515,0.0
4932.YMR062C,4,3,1.3825858069200841e-06,1.0005563481169701,0.0
4932.YLR460C,7,3,8.540269762978255e-08,1.0000611927782312,0.0
4932.YAL063C,15,4,7.928366383552765e-11,1.0000240869161532,0.0
4932.YEL069C,7,4,4.981770348674863e-09,1.0001544021151318,0.59375
4932.YIR041W,16,5,7.231424660469887e-13,1.0005115421997006,0.0
4932.YIL011W,16,5,4.901917630487085e-12,1.0000671110865336,0.0
4932.YOR394W,20,4,3.2085202029963344e-10,1.0001020999368406,0.0
4932.YJL223C,16,5,1.5587250457374524e-12,1.0005518993582803,0.0
4932.YIL176C,16,5,1.5597713550440095e-12,1.00057085295966,0.0
4932.YGR289C,12,4,1.780426312565815e-10,1.0002268453316492,0.18000000000000005
4932.YCR089W,15,4,4.791567045480533e-10,1.0001285039086698,0.0
4932.YCR095C,20,4,5.156321899405653e-10,1.0001575433316368,0.0
4932.YLR156W,4,4,1.753626999010825e-09,1.000105619677004,0.0
4932.YKR102W,15,4,8.264850121560835e-11,1.0000261746688741,0.0
4932.YNL334C,19,3,1.8910541862678446e-07,1.0002772540231701,0.1527777777777778
4932.YNR044W,15,4,1.051733384410669e-09,1.0001953753594064,0.0
4932.YPL282C,20,4,3.116097254361738e-10,1.0000985118304129,0.0
4932.YDR534C,1,3,9.397808566188794e-08,1.0000368276684406,0.0
4932.YLR152C,2,3,9.436691506665117e-08,1.0001029398785783,0.56
4932.YHR212W-A,16,4,1.444257715808514e-10,1.00004870729591,0.0
4932.YHL043W,16,5,1.8535632284686493e-12,1.0001234009377065,0.24489795918367352
4932.YFL060C,19,3,1.8903738838648917e-07,1.0002366826560714,0.18000000000000005
4932.YMR011W,15,4,3.5167220210127054e-09,1.0000961162775082,0.0
4932.YPR126C,9,6,4.2549853072372523e-16,1.0001186022272541,0.0
4932.YPR196W,9,4,6.355510245143435e-11,1.0000188040179159,0.0
4932.YJR158W,7,5,5.938084767821705e-13,1.0000217849737807,0.0
4932.YLR091W,20,5,5.099441485398315e-12,1.0001260010110962,0.0
4932.YFR056C,16,3,9.591642124848936e-08,1.0000885922820273,0.375
4932.YAL068C,16,4,2.9135345357015133e-10,1.0005139505821734,0.0
4932.YNR056C,1,4,6.426952123164513e-10,1.0001512416287528,0.0
4932.YGL263W,4,6,4.0929174112414035e-15,1.0000267784147354,0.0
4932.YJR155W,1,4,1.9836610002169075e-10,1.0000965432384183,0.0
4932.YOR059C,7,4,1.162099282905546e-10,1.00003320697907,0.5
4932.YOL164W,16,3,1.863502196843632e-07,1.0001626402018509,0.5625
4932.YKL015W,4,3,1.4748127042388736e-07,1.0001410548372587,0.44897959183673475
4932.YIL158W,6,4,1.5604127235127607e-10,1.000018850293278,0.0
4932.YLR461W,16,5,9.474328873521065e-13,1.0005480396857234,0.0
4932.YEL049W,16,5,7.410944687785692e-13,1.0005187287557478,0.0
4932.YNR076W,16,5,7.782647410640303e-13,1.0005510540832194,0.0
4932.YLL064C,16,5,7.685469556768798e-13,1.0005141273594003,0.0
4932.YMR325W,16,5,7.522817546852523e-13,1.0005452495297087,0.0
4932.YOR126C,2,4,1.733498128137119e-09,1.0001428816170543,0.5714285714285714
4932.YKR053C,15,2,2.190060172143054e-05,1.0002652025264993,0.0
4932.YHR218W,16,4,2.6618478211545837e-10,1.000845952375599,0.054012345679012363
4932.YLL066C,16,4,1.6308415512131247e-10,1.0005025606193636,0.0
4932.YOR079C,1,2,4.1196702313909465e-05,1.0002242037962044,0.1652892561983471
4932.YKL224C,16,5,1.0675019895822757e-12,1.000642550079125,0.0
4932.YML083C,16,4,6.753510876618754e-10,1.0000683303193203,0.375
4932.YFL020C,16,5,7.302683848256497e-13,1.0005402060828235,0.0
4932.YNL066W,15,4,1.770358295589058e-10,1.0001599093415956,0.0
4932.YJR150C,16,4,3.5074767128261478e-09,1.0001503114275476,0.6122448979591837
4932.YGL261C,16,5,7.733398611157322e-13,1.0005342569671205,0.0
4932.YOL161C,16,4,2.1887335910700245e-10,1.0005139507365366,0.09499999999999997
4932.YEL075C,16,5,2.7250588938154685e-12,1.0004157662757396,0.0
4932.YCR102C,7,3,8.154154220959588e-08,1.0000748124914187,0.0
4932.YHL046C,16,5,1.0746390756433133e-12,1.0006325898519102,0.0
4932.YLL025W,16,5,2.939083709480733e-13,1.0004192661245228,0.0
4932.YHR143W,15,4,1.8753259025967167e-10,1.0001878950492984,0.0
4932.YKL068W-A,18,5,3.495259637276149e-13,1.0000351380957426,0.0
4932.YDR542W,16,5,7.674655182199341e-13,1.0005127639743374,0.0
4932.YAL068W-A,16,6,-1.3595895242968226e-16,1.0000262840040985,0.0
4932.YAL069W,16,5,9.819640760244663e-14,1.0002472892518608,0.0
4932.YLL066W-A,16,5,9.31671829528663e-12,1.0002140448946137,0.18000000000000005
4932.YDR543C,16,5,5.11206935073158e-13,1.0003625280214754,0.0
4932.YFL063W,16,5,4.885992055825988e-13,1.0003303921684499,0.0
4932.YLL067C,16,4,2.704297001176331e-10,1.0006837347931508,0.06658739595719376
4932.YNL337W,16,5,3.158008590417073e-13,1.000329679856843,0.0
4932.YHR217C,16,5,1.0651602213099243e-12,1.0004261495081883,0.0
4932.YNR077C,16,5,9.666052680490367e-14,1.0002281353530371,0.0
4932.YMR326C,16,6,-1.8409752888803865e-16,1.0000357781579543,0.0
4932.YKL225W,16,5,4.306878204768383e-13,1.0003894015689494,0.0
4932.YNL338W,16,5,3.1458708454521443e-13,1.000308001687165,0.0
4932.YDR544C,16,5,4.867948492220942e-13,1.0001791443702377,0.0
4932.YHR219W,16,4,1.596654790802718e-10,1.000655602421067,0.0
4932.YBL109W,16,4,7.233534292925593e-11,1.0003823892562773,0.0
4932.YJR162C,16,5,9.983832337245868e-14,1.0002547935597108,0.0
4932.YCR025C,17,4,1.0576620525573621e-10,1.0000676296833906,0.4444444444444444
4932.YPR139C,2,3,1.904513811700273e-07,1.0003208017132739,0.14201183431952658
4932.YER116C,10,4,3.815031109489879e-09,1.0004337563905985,0.19390581717451527
4932.YLR394W,10,3,9.151452309868373e-08,1.0003673244017461,0.0
4932.YNL140C,20,5,1.92055464413865e-13,1.0001512688490592,0.0
4932.YAR027W,8,6,3.3382855941371803e-15,1.0000438673976053,0.0
4932.YBR270C,15,3,1.1663409541548108e-07,1.0001692548459753,0.0
4932.YKR101W,3,3,1.1866756048108367e-07,1.0002947148047843,0.44897959183673475
4932.YBL044W,16,5,6.112573554956091e-13,1.0001817535976198,0.0
4932.YBR300C,4,4,1.403814116817878e-10,1.0000714116477865,0.5
4932.YDR227W,3,3,1.6024233828222526e-07,1.0005192819564626,0.5867768595041323
4932.YFR034C,19,4,3.631494406218744e-09,1.0002933409478711,0.5972222222222222
4932.YBR144C,16,4,5.837202284573496e-11,1.0000857787132105,0.0
4932.YBR203W,18,4,2.884065376112816e-10,1.0000211431298214,0.0
4932.YCR082W,3,4,1.6186744373797475e-09,1.000188861036179,0.0
4932.YER030W,3,3,1.9344790136638975e-07,1.0001608295528932,0.21875
4932.YOR253W,5,3,7.071385667677794e-07,1.001345876094191,0.48204538925596097
4932.YDR520C,4,4,1.2520585951488958e-09,1.0000204609549315,0.0
4932.YDL106C,4,3,4.413259659449961e-08,1.0001850763501408,0.617283950617284
4932.YMR127C,3,3,1.1886124274217667e-07,1.000925373556049,0.14819944598337953
4932.YBR215W,3,4,1.943131605489437e-09,1.0001878603426284,0.0
4932.YDR279W,10,4,5.916500737685598e-10,1.0001005577967235,0.0
4932.YLR154C,10,4,6.966882392170359e-10,1.0000954678330989,0.375
4932.YBR238C,12,6,2.2914341864938015e-15,1.0000172178582596,0.0
4932.YBR275C,10,3,9.336574480439761e-08,1.0002366781057266,0.39669421487603307
4932.YKR010C,10,3,5.4269296458487985e-08,1.0001483488469414,0.5
4932.YGR275W,3,4,1.1989217891042458e-09,1.0003665050904518,0.14201183431952658
4932.YFR013W,3,4,4.717371751474658e-10,1.0002062466282036,0.0
4932.YML066C,18,4,7.094369368224399e-11,1.0000554864740312,0.4444444444444444
4932.YLR453C,10,3,5.284765037987183e-08,1.0002705979702726,0.2777777777777778
4932.YIL009C-A,10,4,1.969084393585105e-09,1.0001797301570445,0.40625
4932.YOL063C,10,4,1.1455091434870585e-09,1.0000901081120206,0.0
4932.YPL191C,17,5,4.0341830059636384e-13,1.000018850349774,0.0
4932.YMR132C,8,4,3.092931563533456e-10,1.0000519950570468,0.4444444444444444
4932.YIL073C,10,4,4.0090929364819915e-09,1.0005189906199334,0.23818525519848777
4932.YBR273C,8,4,5.776823958428268e-10,1.0001540666917441,0.0
4932.YJL170C,15,4,1.8654881217788737e-09,1.0001553178978562,0.0
4932.YDR169C-A,12,4,4.399294238361523e-10,1.000046898221881,0.0
4932.YBR068C,4,3,9.61711408080211e-08,1.0001128430640154,0.2777777777777778
4932.YDR403W,17,3,3.5693862226581635e-08,1.0001755161699168,0.5185185185185186
4932.YHL050C,16,4,1.6352678540161418e-10,1.000776876279346,0.0
4932.YOL007C,10,5,5.795429240673666e-13,1.0000332935303908,0.5
4932.YKL177W,15,4,3.2205618868356295e-10,1.0000339557297087,0.0
4932.YNL333W,19,3,1.894501558041741e-07,1.000256110940921,0.1652892561983471
4932.YER014C-A,15,5,2.540660932505434e-12,1.0000173072271807,0.0
4932.YDR107C,15,3,4.6099696254797706e-08,1.0000515354546786,0.4444444444444444
4932.YLR263W,10,4,1.0605229278310216e-09,1.0003837539604894,0.0
4932.YLR098C,4,4,1.284615324162984e-09,1.0000187598205619,0.0
4932.YHL048W,16,5,5.760967357931117e-13,1.000276173695697,0.0
4932.YFL059W,19,2,1.9020507025172516e-05,1.0002702007094695,0.29166666666666663
4932.YDR277C,15,4,1.541043567385679e-09,1.0001363873666445,0.40816326530612246
4932.YPR147C,2,4,6.582915510206097e-10,1.0000334983658736,0.0
4932.YNL091W,14,4,5.797013124522396e-10,1.0001160285922117,0.6666666666666667
4932.YGL010W,8,4,6.414754979370413e-11,1.000018850536757,0.0
4932.YGR035C,9,5,3.004561226552238e-12,1.0000526208258032,0.6666666666666667
4932.YCL021W-A,7,4,5.901704862656953e-11,1.0000173064779287,0.0
4932.YER187W,6,4,6.207873131291921e-10,1.0001020009536183,0.0
4932.YOL073C,8,3,9.776091725152616e-08,1.0002177899229567,0.49382716049382713
4932.YDL242W,16,3,3.99837659011769e-08,1.0000837058524723,0.375
4932.YGR127W,7,3,2.546516764332903e-07,1.000146996788412,0.40625
4932.YPR044C,18,4,2.0421235113077946e-10,1.0000805921359674,0.0
4932.YDR315C,19,5,1.1724943065061222e-11,1.0000844960812636,0.4444444444444444
4932.YCL050C,4,3,1.0567192568341436e-07,1.0001243648831122,0.31999999999999995
4932.YDR371W,15,4,3.684637935475604e-10,1.0000788051815497,0.0
4932.YDR213W,15,3,8.005473672888837e-08,1.0001858082260704,0.345679012345679
4932.YML006C,8,5,7.901447345807361e-12,1.0001166270960162,0.0
4932.YBL005W-B,17,6,3.987275462059847e-15,1.0000479451638882,0.5
4932.YGL028C,15,4,1.8414446665638087e-10,1.0001686386070472,0.0
4932.YDR098C-B,20,6,1.6063607150181014e-15,1.0001112747794507,0.0
4932.YPL267W,15,4,1.116958613816589e-09,1.000038124802954,0.5
4932.YDR274C,12,3,3.999769665072263e-08,1.0000670352940892,0.0
4932.YHR103W,14,5,4.86265216460835e-13,1.000055449283605,0.0
4932.YLR455W,3,4,6.178207994571132e-10,1.0002116742653788,0.4444444444444444
4932.YIL082W-A,15,4,7.412798276682647e-10,1.0000185736208125,0.0
4932.YDL034W,6,4,1.6983678361240373e-09,1.0000602436068282,0.4444444444444444
4932.YLR256W-A,4,3,4.090062967389979e-08,1.0000190833752942,0.0
4932.YJR027W,20,7,2.4873969529069784e-16,1.000099989992269,0.0
4932.YDR261W-B,20,6,1.1519241506843803e-15,1.0001012614384661,0.0
4932.YGR109W-A,20,8,2.2139916581922353e-16,1.0000226409123036,0.0
4932.YMR155W,20,4,1.2231713911051503e-09,1.0000417535616952,0.5
4932.YIL013C,8,3,1.7497923591270953e-07,1.00009532688761,0.56
4932.YFL010C,19,4,1.425106299244791e-10,1.0000343547388135,0.5
4932.YOL015W,17,6,4.230340036603941e-15,1.000036167031551,0.5
4932.YPR071W,4,5,5.631842648484708e-13,1.000035322844409,0.5
4932.YLR235C,10,4,1.6867865708803526e-10,1.0000375741196177,0.0
4932.YHL044W,16,5,5.744605095434063e-13,1.0001602114793886,0.0
4932.YAR028W,8,5,2.1240799782029293e-12,1.0001371895280287,0.2777777777777778
4932.YOL030W,15,4,9.780653142856671e-11,1.0001362887316538,0.0
4932.YEL017W,7,3,2.000050376873945e-07,1.000092415576777,0.375
4932.YAR029W,8,6,2.74808658901754e-15,1.0000276702876472,0.0
4932.YDL012C,1,5,7.267542687441897e-13,1.00004902015866,0.4444444444444444
4932.YGR111W,7,3,9.216871741762585e-08,1.0000896010813658,0.0
4932.YMR319C,1,1,0.006092906110823663,1.000457147584679,0.1768707482993197
4932.YGL053W,8,8,3.0747973611688906e-16,1.0000242435439486,0.0
4932.YAR035C-A,11,7,-6.951904329977054e-16,1.0000236685131232,0.0
4932.YBR197C,11,5,9.25965132071412e-13,1.0001295894473337,0.24489795918367352
4932.YPR128C,2,3,4.3972695048453666e-07,1.000329404170879,0.12444444444444447
4932.YIR029W,4,3,4.397796421675305e-07,1.00028884157181,0.0
4932.YOR175C,2,2,2.0594062668970517e-05,1.0009827186115392,0.23822714681440438
4932.YOR130C,4,3,1.3987549705291296e-07,1.00022716784262,0.0
4932.YIR007W,15,5,5.5902081534252475e-12,1.0000361153708992,0.5
4932.YAR070C,16,5,1.2077931970527755e-12,1.000149979151391,0.21875
4932.YGR069W,20,7,-1.9244588561617704e-16,1.0000191764416917,0.0
4932.YER084W,20,5,1.8776196960071379e-13,1.0001449960615811,0.0
4932.YGL050W,15,4,5.359062178397767e-10,1.0000965153416852,0.5
4932.YOR292C,20,3,1.14384993246829e-07,1.00012748064791,0.24489795918367352
4932.YDR276C,18,4,7.44300084347567e-11,1.0000579114366661,0.6666666666666667
4932.YMR099C,7,2,4.437614035287087e-05,1.0003584010627862,0.2145328719723183
4932.YPL056C,7,3,8.464473727373646e-08,1.0000168220722911,0.0
4932.YDR475C,18,6,4.501986890920184e-15,1.0000535445834828,0.0
4932.YIR014W,8,4,6.198975469225154e-11,1.0000188503047405,0.0
4932.YGR223C,18,5,2.885016281862357e-12,1.0000182984028552,0.0
4932.YHR173C,20,5,1.999140192580559e-13,1.0001567391360964,0.0
4932.YNL265C,18,4,9.565451763750141e-10,1.0004169935688563,0.0
4932.YNL143C,20,6,5.494736610156536e-16,1.000125216359012,0.0
4932.YDR193W,18,3,4.666155103928357e-08,1.0000791661323978,0.625
4932.YPR097W,18,4,4.4190466889047764e-10,1.000071060084048,0.625
4932.YIL054W,20,5,1.9991149848800488e-13,1.0001567391360964,0.0
4932.YEL076C-A,16,5,3.98333644714699e-12,1.0005417483242616,0.0
4932.YPL199C,15,3,1.0823930979850585e-07,1.0001728341304952,0.0
4932.YOR318C,13,3,1.216548670048695e-07,1.0000188557520306,0.0
4932.YLR189C,18,4,8.579452935846693e-10,1.0001290071380269,0.0
4932.YNL184C,20,4,1.6581108350493395e-10,1.0001843558005927,0.18000000000000005
4932.YLR407W,7,3,9.831150527965819e-08,1.000039999347838,0.5
4932.YEL068C,7,4,1.4504029340403624e-09,1.0000949546873525,0.31999999999999995
4932.YKL105C,7,4,3.2337979586878965e-10,1.000073374860357,0.375
4932.YDR072C,8,3,3.434803643657773e-07,1.0003822845988506,0.4986149584487535
4932.YAR047C,12,5,1.8510631395740607e-12,1.00004202010754,0.0
4932.YNL056W,20,5,1.0947704331618069e-12,1.0001015665574366,0.0
4932.YCL047C,4,4,5.0537878544575435e-09,1.0001831840079887,0.0
4932.YHL029C,20,5,3.1742166404016836e-12,1.000136267273358,0.0
4932.YNL099C,20,5,9.89837118520187e-13,1.0000940331259898,0.0
4932.YIL037C,15,4,6.584741779613879e-11,1.0000348333643783,0.0
4932.YGL196W,4,3,1.414466644234088e-07,1.0001591586242964,0.0
4932.YOL158C,1,2,2.225676080294084e-05,1.0000984503050603,0.0
4932.YML132W,16,6,1.562769011420606e-15,1.0001628945410634,0.0
4932.YIR025W,10,4,1.355430192780463e-09,1.0003437899096503,0.12444444444444447
4932.YHL049C,16,4,8.605785740056424e-11,1.0006690637059494,0.0
4932.YHL045W,16,5,1.644739791410721e-12,1.0003223001216195,0.11072664359861595
4932.YGR049W,6,4,4.5221844736757777e-10,1.0000183897200112,0.0
4932.YPL257W,8,4,3.874382157193759e-10,1.0000614723267116,0.6666666666666667
4932.YFL067W,16,5,1.5589316946715281e-12,1.0003819628896347,0.0
4932.YFL066C,16,4,1.5338557708037895e-10,1.0006539781155106,0.06658739595719376
4932.YIL120W,8,3,4.28915990196687e-08,1.0000698782892519,0.0
4932.YPR109W,8,3,4.046110168437478e-08,1.000082890376328,0.375
4932.YML116W,8,3,8.716329568043187e-08,1.0001098866039229,0.5
4932.YDR421W,4,4,2.6462643136883693e-09,1.000067406823863,0.0
4932.YKL128C,15,5,3.6971715565350255e-13,1.0000335385543315,0.0
4932.YGL089C,15,4,1.3486427278761037e-09,1.0001997252949257,0.0
4932.YDL037C,12,6,2.885170401201176e-15,1.0000273898240342,0.0
4932.YOL014W,6,5,1.4510692994407215e-12,1.000034780091371,0.0
4932.YER053C-A,16,4,9.306395465456113e-11,1.0000830323276904,0.0
4932.YDR366C,15,4,1.2548362592068596e-09,1.0000328851279245,0.5
4932.YGL188C-A,18,5,3.911745059814731e-13,1.0000391435953946,0.0
4932.YJL137C,7,3,7.883281933548101e-07,1.0001887625673913,0.0
4932.YIL123W,18,4,3.1092743343116153e-10,1.0001172799538578,0.2777777777777778
4932.YEL064C,7,3,4.8190335347414806e-08,1.0000164732705554,0.0
4932.YGL241W,3,4,4.697044572359651e-09,1.000249660017176,0.5
4932.YBR126W-A,4,4,3.8606498336743456e-10,1.0000404868504347,0.0
4932.YMR225C,13,3,1.9644325641915143e-06,1.000339330207222,0.2265625
4932.YBR016W,12,5,4.015198438490908e-12,1.0000564920292785,0.0
4932.YPL208W,14,3,6.143215552082597e-08,1.000390941415169,0.3641975308641975
4932.YDR273W,17,4,3.285292350663216e-10,1.0001122957693118,0.4444444444444444
4932.YDR198C,14,4,9.037769162071642e-10,1.0003586057866498,0.0
4932.YCL066W,15,4,4.0564349405511346e-10,1.000144648167156,0.0
4932.YBR030W,14,4,5.988047394088827e-10,1.0001938419315648,0.0
4932.YMR044W,3,4,1.5179486981611867e-09,1.000232469207744,0.0
4932.YDR034C,4,3,2.3538032163368354e-07,1.0001561280753004,0.40625
4932.YLR436C,17,4,3.3177794781397716e-10,1.0000972072888688,0.56
4932.YER046W,6,4,8.386977221660347e-10,1.000061318850494,0.4444444444444444
4932.YDR463W,10,3,4.305976866140083e-08,1.0001160712518347,0.5
4932.YJL065C,3,4,3.8476355218239333e-10,1.0002777598952333,0.1652892561983471
4932.YML112W,10,4,1.2814578477667558e-09,1.0002414535156838,0.31999999999999995
4932.YLR278C,8,3,3.6697957211040064e-08,1.0000551792922283,0.4444444444444444
